timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.911277,-0.335497,0.814482,0,1,1,1,1
-360,1.955437,-0.36159,0.797926,0,1,1,1,1
-320,2.000084,-0.388988,0.78536,0,1,1,1,1
-280,2.046473,-0.414355,0.7752,0,1,1,1,1
-240,2.090534,-0.441504,0.760218,0,1,1,1,1
-200,2.133327,-0.470107,0.744358,0,1,1,1,1
-160,2.174358,-0.501278,0.728909,0,1,1,1,1
-120,2.218014,-0.528887,0.714612,0,1,1,1,1
-80,2.264428,-0.553798,0.703285,0,1,1,1,1
-40,2.311522,-0.575979,0.689226,0,1,1,1,1
0,2.357915,-0.599252,0.675127,0,1,1,1,1
