timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.413662,-0.38967,0.337929,1,1,1,1,1
-360,3.39831,-0.375327,0.330015,1,1,1,1,1
-320,3.381764,-0.357371,0.31908,1,1,1,1,1
-280,3.363472,-0.339069,0.305944,1,1,1,1,1
-240,3.343685,-0.322999,0.295645,1,1,1,1,1
-200,3.325761,-0.306264,0.28654,1,1,1,1,1
-160,3.30491,-0.295004,0.277038,1,1,1,1,1
-120,3.280329,-0.292726,0.267913,1,1,1,1,1
-80,3.255446,-0.29505,0.259408,1,1,1,1,1
-40,3.230774,-0.29471,0.250276,1,1,1,1,1
0,3.205862,-0.29212,0.242158,1,1,1,1,1
