timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.560171,-1.936713,1.70798,0,0,1,1,1
-360,3.542111,-1.901574,1.678506,0,0,1,1,1
-320,3.523758,-1.864073,1.645643,0,0,1,1,1
-280,3.505881,-1.825181,1.612765,0,0,1,1,1
-240,3.48672,-1.787324,1.579431,0,0,1,1,1
-200,3.470146,-1.748365,1.545984,0,0,1,1,1
-160,3.433376,-1.716199,1.530291,0,0,1,1,1
-120,3.387138,-1.68954,1.522597,0,0,1,1,1
-80,3.341647,-1.662026,1.513967,0,0,1,1,1
-40,3.297444,-1.631959,1.507025,0,0,1,1,1
0,3.26757,-1.591749,1.489169,0,0,1,1,1
