timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.788266,0.785845,1.198395,0,1,1,1,1
-360,4.774176,0.768042,1.173306,0,1,1,1,1
-320,4.758716,0.755019,1.144101,0,1,1,1,1
-280,4.743445,0.736828,1.116488,0,1,1,1,1
-240,4.72753,0.718697,1.086965,0,1,1,1,1
-200,4.709895,0.700805,1.056705,0,1,1,1,1
-160,4.693373,0.681342,1.025494,0,1,1,1,1
-120,4.679172,0.661867,0.991712,0,1,1,1,1
-80,4.662073,0.639232,0.959962,0,1,1,1,1
-40,4.644916,0.615673,0.926469,0,1,1,1,1
0,4.627446,0.594792,0.889859,0,1,1,1,1
