timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.930355,1.31209,-0.059866,0,1,1,1,1
-360,2.973118,1.280018,-0.058833,0,1,1,1,1
-320,3.010081,1.242047,-0.063054,0,1,1,1,1
-280,3.048944,1.205998,-0.062905,0,1,1,1,1
-240,3.08161,1.163961,-0.065432,0,1,1,1,1
-200,3.112845,1.120312,-0.067648,0,1,1,1,1
-160,3.131203,1.070552,-0.060396,0,1,1,1,1
-120,3.15776,1.024453,-0.055732,0,1,1,1,1
-80,3.188588,0.98047,-0.054945,0,1,1,1,1
-40,3.222102,0.938865,-0.056149,0,1,1,1,1
0,3.250068,0.893411,-0.053004,0,1,1,1,1
