timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.504629,0.951324,-0.437754,0,1,1,1,1
-360,1.496178,0.943243,-0.425773,0,1,1,1,1
-320,1.487344,0.934379,-0.412396,0,1,1,1,1
-280,1.478161,0.925701,-0.395855,0,1,1,1,1
-240,1.469263,0.91621,-0.378502,0,1,1,1,1
-200,1.458958,0.906397,-0.362122,0,1,1,1,1
-160,1.447994,0.89627,-0.346395,0,1,1,1,1
-120,1.438266,0.885354,-0.330442,0,1,1,1,1
-80,1.435378,0.868096,-0.320419,0,1,1,1,1
-40,1.43082,0.851178,-0.315701,0,1,1,1,1
0,1.429474,0.835382,-0.31402,0,1,1,1,1
