timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.470509,1.253864,-0.304511,0,1,1,1,1
-360,2.468685,1.251742,-0.304151,0,1,1,1,1
-320,2.466874,1.250589,-0.304321,0,1,1,1,1
-280,2.465088,1.249882,-0.305494,0,1,1,1,1
-240,2.465625,1.254117,-0.314033,0,1,1,1,1
-200,2.469688,1.262754,-0.328772,0,1,1,1,1
-160,2.478008,1.274284,-0.349705,0,1,1,1,1
-120,2.487079,1.285643,-0.374156,0,1,1,1,1
-80,2.481824,1.262729,-0.379825,0,1,1,1,1
-40,2.472017,1.245711,-0.375956,0,1,1,1,1
0,2.46627,1.234045,-0.373695,0,1,1,1,1
