timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,5.273432,-0.109721,-0.53665,0,1,1,1,1
-360,5.258482,-0.124184,-0.517826,0,1,1,1,1
-320,5.242269,-0.139826,-0.500901,0,1,1,1,1
-280,5.225764,-0.153149,-0.482476,0,1,1,1,1
-240,5.204244,-0.166239,-0.469023,0,1,1,1,1
-200,5.184702,-0.178369,-0.452565,0,1,1,1,1
-160,5.167399,-0.190463,-0.436219,0,1,1,1,1
-120,5.142086,-0.185731,-0.424354,0,1,1,1,1
-80,5.114812,-0.17855,-0.409647,0,1,1,1,1
-40,5.083073,-0.171006,-0.395042,0,1,1,1,1
0,5.049594,-0.163974,-0.375441,0,1,1,1,1
