timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.963276,0.720877,-0.337713,1,1,1,1,1
-360,3.961052,0.708479,-0.330508,1,1,1,1,1
-320,3.958873,0.695627,-0.324187,1,1,1,1,1
-280,3.956149,0.682989,-0.317695,1,1,1,1,1
-240,3.95229,0.670405,-0.311806,1,1,1,1,1
-200,3.948574,0.658696,-0.306385,1,1,1,1,1
-160,3.945658,0.651278,-0.302425,1,1,1,1,1
-120,3.943854,0.643865,-0.298995,1,1,1,1,1
-80,3.942708,0.636186,-0.295761,1,1,1,1,1
-40,3.941055,0.629052,-0.291677,1,1,1,1,1
0,3.940266,0.621714,-0.287326,1,1,1,1,1
