timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.18308,0.077124,1.293007,0,0,0,1,1
-360,3.190292,0.07363,1.288691,0,0,0,1,1
-320,3.19535,0.063782,1.280682,0,0,0,1,1
-280,3.202019,0.050733,1.2707,0,0,0,1,1
-240,3.209814,0.039056,1.260491,0,0,0,1,1
-200,3.216605,0.02726,1.252505,0,0,0,1,1
-160,3.223361,0.016148,1.246082,0,0,0,1,1
-120,3.229067,0.007036,1.238968,0,0,0,1,1
-80,3.234289,-0.001135,1.232477,0,0,0,1,1
-40,3.24255,-0.010847,1.224965,0,0,0,1,1
0,3.252801,-0.021373,1.214747,0,0,0,1,1
