timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.746189,0.380432,0.331591,1,1,1,1,1
-360,3.751387,0.376314,0.333926,1,1,1,1,1
-320,3.754815,0.373494,0.335042,1,1,1,1,1
-280,3.757066,0.372341,0.335416,1,1,1,1,1
-240,3.758215,0.372265,0.335216,1,1,1,1,1
-200,3.759685,0.37187,0.334646,1,1,1,1,1
-160,3.760952,0.371456,0.333968,1,1,1,1,1
-120,3.762385,0.37103,0.333369,1,1,1,1,1
-80,3.764139,0.371084,0.333513,1,1,1,1,1
-40,3.765409,0.371442,0.333857,1,1,1,1,1
0,3.767225,0.373366,0.334673,1,1,1,1,1
