timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.778782,-0.33102,1.372158,0,1,1,1,1
-360,4.772099,-0.334212,1.36431,0,1,1,1,1
-320,4.766723,-0.3359,1.358094,0,1,1,1,1
-280,4.763288,-0.337251,1.352853,0,1,1,1,1
-240,4.765849,-0.34032,1.345961,0,1,1,1,1
-200,4.772213,-0.345081,1.336081,0,1,1,1,1
-160,4.779949,-0.348821,1.323682,0,1,1,1,1
-120,4.787378,-0.351621,1.30828,0,1,1,1,1
-80,4.79747,-0.356807,1.292579,0,1,1,1,1
-40,4.807454,-0.363558,1.274034,0,1,1,1,1
0,4.818529,-0.37194,1.254428,0,1,1,1,1
