timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.432843,0.537183,0.092765,1,1,1,1,1
-360,1.437653,0.531987,0.089748,1,1,1,1,1
-320,1.452255,0.531763,0.089247,1,1,1,1,1
-280,1.467336,0.529925,0.090124,1,1,1,1,1
-240,1.483228,0.528934,0.090897,1,1,1,1,1
-200,1.49991,0.528582,0.091499,1,1,1,1,1
-160,1.517342,0.527344,0.092192,1,1,1,1,1
-120,1.535764,0.526478,0.092156,1,1,1,1,1
-80,1.555121,0.525121,0.092699,1,1,1,1,1
-40,1.575006,0.523384,0.091607,1,1,1,1,1
0,1.595348,0.521024,0.091848,1,1,1,1,1
