timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.564698,-1.175906,-0.418762,1,1,1,1,1
-360,2.565165,-1.180428,-0.418415,1,1,1,1,1
-320,2.579552,-1.198653,-0.418762,1,1,1,1,1
-280,2.600568,-1.206185,-0.430265,1,1,1,1,1
-240,2.6224,-1.214869,-0.433474,1,1,1,1,1
-200,2.650067,-1.202712,-0.432807,1,1,1,1,1
-160,2.679992,-1.196426,-0.429459,1,1,1,1,1
-120,2.708967,-1.187584,-0.425502,1,1,1,1,1
-80,2.73904,-1.183637,-0.420673,1,1,1,1,1
-40,2.768486,-1.179624,-0.411048,1,1,1,1,1
0,2.798333,-1.174906,-0.402502,1,1,1,1,1
