timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.470711,0.117142,0.322653,1,1,1,1,1
-360,2.477292,0.118437,0.319467,1,1,1,1,1
-320,2.481308,0.120887,0.31669,1,1,1,1,1
-280,2.483331,0.12364,0.313686,1,1,1,1,1
-240,2.485032,0.127476,0.309842,1,1,1,1,1
-200,2.488219,0.131047,0.30636,1,1,1,1,1
-160,2.490398,0.133073,0.301834,1,1,1,1,1
-120,2.486957,0.130709,0.297183,1,1,1,1,1
-80,2.483592,0.122826,0.293086,1,1,1,1,1
-40,2.481505,0.113359,0.287035,1,1,1,1,1
0,2.48353,0.104666,0.280817,1,1,1,1,1
