timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.914341,-0.127959,0.762757,1,1,1,1,1
-360,4.876632,-0.128813,0.737149,1,1,1,1,1
-320,4.838125,-0.124249,0.71398,1,1,1,1,1
-280,4.803185,-0.117326,0.687862,1,1,1,1,1
-240,4.768181,-0.103035,0.669712,1,1,1,1,1
-200,4.734699,-0.092754,0.650971,1,1,1,1,1
-160,4.702537,-0.090163,0.630247,1,1,1,1,1
-120,4.673997,-0.081268,0.607692,1,1,1,1,1
-80,4.643928,-0.073099,0.590349,1,1,1,1,1
-40,4.619062,-0.061886,0.57081,1,1,1,1,1
0,4.592854,-0.05429,0.554986,1,1,1,1,1
