timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.423577,-0.829852,-0.279323,0,1,1,1,1
-360,2.435253,-0.820669,-0.272811,0,1,1,1,1
-320,2.448393,-0.812935,-0.266298,0,1,1,1,1
-280,2.466506,-0.809057,-0.261359,0,1,1,1,1
-240,2.490406,-0.807095,-0.256106,0,1,1,1,1
-200,2.516193,-0.804782,-0.252006,0,1,1,1,1
-160,2.542399,-0.799534,-0.244545,0,1,1,1,1
-120,2.56821,-0.790308,-0.236314,0,1,1,1,1
-80,2.586702,-0.77508,-0.228002,0,1,1,1,1
-40,2.574665,-0.759019,-0.220451,0,1,1,1,1
0,2.564682,-0.746738,-0.214908,0,1,1,1,1
