timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,0.902376,-0.170882,0.305539,1,1,1,1,1
-360,0.887237,-0.176817,0.311643,1,1,1,1,1
-320,0.865375,-0.184218,0.320268,1,1,1,1,1
-280,0.863788,-0.16189,0.322633,1,1,1,1,1
-240,0.866118,-0.138225,0.324041,1,1,1,1,1
-200,0.867976,-0.118084,0.322453,1,1,1,1,1
-160,0.868431,-0.101164,0.322615,1,1,1,1,1
-120,0.868922,-0.087393,0.323307,1,1,1,1,1
-80,0.86872,-0.076423,0.324017,1,1,1,1,1
-40,0.870197,-0.068401,0.323053,1,1,1,1,1
0,0.875076,-0.061973,0.319303,1,1,1,1,1
