timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.117932,-1.452329,0.172021,0,0,1,1,1
-360,2.132155,-1.441263,0.172191,0,0,1,1,1
-320,2.141909,-1.430099,0.17216,0,0,1,1,1
-280,2.152863,-1.420359,0.170521,0,0,1,1,1
-240,2.163799,-1.410431,0.169252,0,0,1,1,1
-200,2.175182,-1.40127,0.168753,0,0,1,1,1
-160,2.186642,-1.392423,0.168976,0,0,1,1,1
-120,2.197012,-1.382029,0.169689,0,0,1,1,1
-80,2.207123,-1.372001,0.169963,0,0,1,1,1
-40,2.217955,-1.359718,0.167745,0,0,1,1,1
0,2.232784,-1.343144,0.166543,0,0,1,1,1
