timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.298233,-1.128212,1.030745,1,1,1,1,1
-360,3.315532,-1.125733,1.017145,1,1,1,1,1
-320,3.334465,-1.122066,1.003245,1,1,1,1,1
-280,3.352147,-1.117877,0.988444,1,1,1,1,1
-240,3.369159,-1.114266,0.972431,1,1,1,1,1
-200,3.386251,-1.111891,0.95628,1,1,1,1,1
-160,3.404363,-1.109594,0.942234,1,1,1,1,1
-120,3.422683,-1.105278,0.927884,1,1,1,1,1
-80,3.440684,-1.10001,0.91304,1,1,1,1,1
-40,3.458751,-1.093017,0.899162,1,1,1,1,1
0,3.477025,-1.086823,0.885164,1,1,1,1,1
