timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.553031,-0.026181,1.409936,0,1,1,1,1
-360,3.548155,-0.014176,1.386558,0,1,1,1,1
-320,3.54539,0.000178,1.364382,0,1,1,1,1
-280,3.543514,0.014052,1.342006,0,1,1,1,1
-240,3.53832,0.027366,1.320462,0,1,1,1,1
-200,3.538864,0.039623,1.300683,0,1,1,1,1
-160,3.536851,0.04884,1.287084,0,1,1,1,1
-120,3.534691,0.058194,1.275901,0,1,1,1,1
-80,3.531653,0.065933,1.263776,0,1,1,1,1
-40,3.526478,0.072943,1.252087,0,1,1,1,1
0,3.525559,0.082594,1.240393,0,1,1,1,1
