timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.410899,0.880288,0.726801,0,1,1,1,1
-360,2.4595,0.866853,0.712463,0,1,1,1,1
-320,2.50872,0.856043,0.693393,0,1,1,1,1
-280,2.558018,0.848171,0.673947,0,1,1,1,1
-240,2.559685,0.839378,0.625566,0,1,1,1,1
-200,2.539981,0.818257,0.586673,0,1,1,1,1
-160,2.516755,0.79715,0.557624,0,1,1,1,1
-120,2.493981,0.776063,0.539017,0,1,1,1,1
-80,2.474109,0.757033,0.528245,0,1,1,1,1
-40,2.458125,0.743688,0.519364,0,1,1,1,1
0,2.448402,0.733019,0.512752,0,1,1,1,1
