timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.114883,1.182225,-0.996957,0,1,1,1,1
-360,3.140811,1.17161,-0.973,0,1,1,1,1
-320,3.167633,1.159404,-0.950241,0,1,1,1,1
-280,3.199389,1.153505,-0.928572,0,1,1,1,1
-240,3.235012,1.149649,-0.906819,0,1,1,1,1
-200,3.27147,1.14188,-0.882958,0,1,1,1,1
-160,3.31177,1.133908,-0.861327,0,1,1,1,1
-120,3.352872,1.125191,-0.836714,0,1,1,1,1
-80,3.391945,1.113165,-0.807848,0,1,1,1,1
-40,3.417956,1.094557,-0.769185,0,1,1,1,1
0,3.445817,1.074378,-0.735411,0,1,1,1,1
