timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,5.533238,-1.062917,-0.117276,1,1,1,1,1
-360,5.534847,-1.030793,-0.105211,1,1,1,1,1
-320,5.527222,-0.998929,-0.093069,1,1,1,1,1
-280,5.515068,-0.965974,-0.086631,1,1,1,1,1
-240,5.501112,-0.936093,-0.073122,1,1,1,1,1
-200,5.485555,-0.906763,-0.062171,1,1,1,1,1
-160,5.469156,-0.878842,-0.052846,1,1,1,1,1
-120,5.469924,-0.849405,-0.039457,1,1,1,1,1
-80,5.471484,-0.822517,-0.030207,1,1,1,1,1
-40,5.472818,-0.797537,-0.022405,1,1,1,1,1
0,5.471779,-0.772407,-0.01466,1,1,1,1,1
