timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.733396,-0.686026,-0.749006,1,1,1,1,1
-360,2.734577,-0.677555,-0.742821,1,1,1,1,1
-320,2.735365,-0.668394,-0.736825,1,1,1,1,1
-280,2.736506,-0.659409,-0.730225,1,1,1,1,1
-240,2.738075,-0.650392,-0.723945,1,1,1,1,1
-200,2.739479,-0.641685,-0.717767,1,1,1,1,1
-160,2.740733,-0.633819,-0.711311,1,1,1,1,1
-120,2.742264,-0.626458,-0.705503,1,1,1,1,1
-80,2.743666,-0.620097,-0.700671,1,1,1,1,1
-40,2.744345,-0.614921,-0.696405,1,1,1,1,1
0,2.744667,-0.609755,-0.693061,1,1,1,1,1
