timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.436782,0.342375,-0.176703,0,1,1,1,1
-360,1.458871,0.350549,-0.173756,0,1,1,1,1
-320,1.477016,0.359262,-0.169754,0,1,1,1,1
-280,1.492117,0.366792,-0.164904,0,1,1,1,1
-240,1.505174,0.372755,-0.162542,0,1,1,1,1
-200,1.516505,0.378605,-0.159949,0,1,1,1,1
-160,1.52886,0.383136,-0.157917,0,1,1,1,1
-120,1.540977,0.38908,-0.154989,0,1,1,1,1
-80,1.556783,0.396127,-0.151512,0,1,1,1,1
-40,1.577054,0.407083,-0.147443,0,1,1,1,1
0,1.602712,0.416083,-0.141036,0,1,1,1,1
