timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.66061,0.465771,-0.630494,1,1,1,1,1
-360,1.685866,0.466192,-0.617181,1,1,1,1,1
-320,1.70725,0.464133,-0.60701,1,1,1,1,1
-280,1.725213,0.460695,-0.598125,1,1,1,1,1
-240,1.742851,0.461361,-0.589526,1,1,1,1,1
-200,1.765035,0.467089,-0.583221,1,1,1,1,1
-160,1.790444,0.467812,-0.578007,1,1,1,1,1
-120,1.815999,0.472699,-0.575706,1,1,1,1,1
-80,1.840152,0.482443,-0.574024,1,1,1,1,1
-40,1.865365,0.488945,-0.57098,1,1,1,1,1
0,1.890481,0.492457,-0.567171,1,1,1,1,1
