timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.884416,0.256504,0.483932,1,1,1,1,1
-360,3.886838,0.263602,0.476065,1,1,1,1,1
-320,3.889468,0.270854,0.468637,1,1,1,1,1
-280,3.892127,0.277604,0.461081,1,1,1,1,1
-240,3.894969,0.283977,0.453766,1,1,1,1,1
-200,3.898871,0.289895,0.448343,1,1,1,1,1
-160,3.902332,0.29632,0.443502,1,1,1,1,1
-120,3.906727,0.302716,0.439202,1,1,1,1,1
-80,3.911333,0.309094,0.434835,1,1,1,1,1
-40,3.91596,0.315447,0.430413,1,1,1,1,1
0,3.920662,0.321937,0.426522,1,1,1,1,1
