timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.692829,0.501777,1.115535,0,0,1,1,1
-360,2.706233,0.50694,1.101405,0,0,1,1,1
-320,2.718531,0.517724,1.085516,0,0,1,1,1
-280,2.73631,0.527573,1.070689,0,0,1,1,1
-240,2.757818,0.536728,1.057013,0,0,1,1,1
-200,2.778474,0.549309,1.041538,0,0,1,1,1
-160,2.800363,0.559527,1.02583,0,0,1,1,1
-120,2.826138,0.563187,1.014362,0,0,1,1,1
-80,2.851166,0.564001,0.999608,0,0,1,1,1
-40,2.875698,0.56178,0.984771,0,0,1,1,1
0,2.899622,0.559417,0.969685,0,0,1,1,1
