timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.016224,0.702952,1.116654,1,1,1,1,1
-360,4.014203,0.698445,1.114306,1,1,1,1,1
-320,4.011899,0.694335,1.112273,1,1,1,1,1
-280,4.009514,0.690166,1.110012,1,1,1,1,1
-240,4.009054,0.687456,1.107607,1,1,1,1,1
-200,4.009569,0.688822,1.107012,1,1,1,1,1
-160,4.009722,0.690212,1.106721,1,1,1,1,1
-120,4.00999,0.691504,1.106536,1,1,1,1,1
-80,4.008782,0.689503,1.104767,1,1,1,1,1
-40,4.007962,0.685428,1.10191,1,1,1,1,1
0,4.007637,0.680297,1.098503,1,1,1,1,1
