timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.070358,-0.641557,0.47659,1,1,1,1,1
-360,2.069398,-0.61337,0.456888,1,1,1,1,1
-320,2.067624,-0.582407,0.441305,1,1,1,1,1
-280,2.064048,-0.551723,0.427378,1,1,1,1,1
-240,2.060504,-0.525261,0.431979,1,1,1,1,1
-200,2.059382,-0.508228,0.438613,1,1,1,1,1
-160,2.055956,-0.494942,0.444057,1,1,1,1,1
-120,2.054468,-0.481119,0.44922,1,1,1,1,1
-80,2.051389,-0.467843,0.454581,1,1,1,1,1
-40,2.047793,-0.45507,0.460842,1,1,1,1,1
0,2.042742,-0.44092,0.459376,1,1,1,1,1
