timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.573608,0.963688,-0.632789,1,1,1,1,1
-360,1.583374,0.965493,-0.631814,1,1,1,1,1
-320,1.590817,0.969328,-0.63004,1,1,1,1,1
-280,1.595725,0.972121,-0.627517,1,1,1,1,1
-240,1.599763,0.973652,-0.625728,1,1,1,1,1
-200,1.602922,0.974282,-0.624018,1,1,1,1,1
-160,1.605455,0.968464,-0.622655,1,1,1,1,1
-120,1.610639,0.958105,-0.620799,1,1,1,1,1
-80,1.617055,0.946114,-0.617413,1,1,1,1,1
-40,1.624669,0.934746,-0.613956,1,1,1,1,1
0,1.630726,0.922392,-0.611082,1,1,1,1,1
