timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.273858,-0.012941,-0.276219,0,0,0,0,0
-360,2.238549,0.014589,-0.272132,0,0,0,0,0
-320,2.233515,0.052412,-0.267273,0,0,0,0,0
-280,2.256921,0.08028,-0.271914,0,0,0,0,0
-240,2.279262,0.093239,-0.274997,0,0,0,0,0
-200,2.298633,0.102646,-0.273795,0,0,0,0,0
-160,2.30989,0.120566,-0.280119,0,0,0,0,0
-120,2.317549,0.142789,-0.282028,0,0,0,0,0
-80,2.332335,0.160755,-0.282413,0,0,0,0,0
-40,2.348477,0.176448,-0.284148,0,0,0,0,0
0,2.363261,0.190311,-0.281429,0,0,0,0,0
