timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.976598,-0.955258,-0.55601,0,0,0,0,0
-360,4.998083,-0.946433,-0.547895,0,0,0,0,0
-320,5.021044,-0.936054,-0.537926,0,0,0,0,0
-280,5.04532,-0.923271,-0.525525,0,0,0,0,0
-240,5.07151,-0.908451,-0.511759,0,0,0,0,0
-200,5.101179,-0.893799,-0.498742,0,0,0,0,0
-160,5.13413,-0.880305,-0.48549,0,0,0,0,0
-120,5.169335,-0.866763,-0.471063,0,0,0,0,0
-80,5.207192,-0.853829,-0.456462,0,0,0,0,0
-40,5.247901,-0.845343,-0.441508,0,0,0,0,0
0,5.289448,-0.834502,-0.424434,0,0,0,0,0
