timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.698764,1.03433,0.363067,1,1,1,1,1
-360,2.687031,1.009538,0.34471,1,1,1,1,1
-320,2.671889,0.98824,0.323196,1,1,1,1,1
-280,2.656614,0.969476,0.299672,1,1,1,1,1
-240,2.640081,0.946714,0.280163,1,1,1,1,1
-200,2.625058,0.92237,0.259808,1,1,1,1,1
-160,2.609467,0.900109,0.236851,1,1,1,1,1
-120,2.594698,0.876409,0.213659,1,1,1,1,1
-80,2.582558,0.84816,0.193494,1,1,1,1,1
-40,2.568024,0.819746,0.17286,1,1,1,1,1
0,2.552933,0.789667,0.153502,1,1,1,1,1
