timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.943516,-1.452439,-0.063323,1,1,1,1,1
-360,1.947235,-1.450054,-0.063738,1,1,1,1,1
-320,1.952222,-1.444476,-0.062536,1,1,1,1,1
-280,1.959644,-1.436623,-0.060308,1,1,1,1,1
-240,1.967208,-1.427788,-0.057588,1,1,1,1,1
-200,1.974476,-1.419575,-0.053999,1,1,1,1,1
-160,1.981887,-1.411902,-0.05084,1,1,1,1,1
-120,1.988646,-1.404625,-0.047845,1,1,1,1,1
-80,1.995086,-1.398376,-0.045176,1,1,1,1,1
-40,1.997885,-1.391549,-0.042937,1,1,1,1,1
0,1.992694,-1.381486,-0.040631,1,1,1,1,1
