timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.494983,0.818903,0.718526,1,1,1,1,1
-360,2.498696,0.817545,0.718266,1,1,1,1,1
-320,2.50256,0.816622,0.718232,1,1,1,1,1
-280,2.50894,0.821507,0.719112,1,1,1,1,1
-240,2.520266,0.829244,0.720348,1,1,1,1,1
-200,2.533939,0.838014,0.723388,1,1,1,1,1
-160,2.550306,0.834774,0.723324,1,1,1,1,1
-120,2.564722,0.827033,0.722496,1,1,1,1,1
-80,2.578254,0.820407,0.722671,1,1,1,1,1
-40,2.590253,0.813775,0.722551,1,1,1,1,1
0,2.601008,0.808283,0.72111,1,1,1,1,1
