timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.078795,0.074601,-0.74369,1,1,1,1,1
-360,2.072605,0.062041,-0.719044,1,1,1,1,1
-320,2.071047,0.050525,-0.695126,1,1,1,1,1
-280,2.070744,0.038843,-0.673502,1,1,1,1,1
-240,2.072421,0.027691,-0.652558,1,1,1,1,1
-200,2.074809,0.013404,-0.633672,1,1,1,1,1
-160,2.077429,-0.001377,-0.615139,1,1,1,1,1
-120,2.078965,-0.015468,-0.596325,1,1,1,1,1
-80,2.075898,-0.025633,-0.576893,1,1,1,1,1
-40,2.072962,-0.035243,-0.559258,1,1,1,1,1
0,2.071148,-0.04397,-0.543057,1,1,1,1,1
