timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.38371,0.561885,-0.815718,1,1,1,1,1
-360,3.390583,0.556969,-0.809837,1,1,1,1,1
-320,3.393624,0.561594,-0.798863,1,1,1,1,1
-280,3.396374,0.569213,-0.787266,1,1,1,1,1
-240,3.401087,0.576733,-0.77405,1,1,1,1,1
-200,3.404365,0.583934,-0.758408,1,1,1,1,1
-160,3.408066,0.590773,-0.741215,1,1,1,1,1
-120,3.411104,0.59805,-0.722562,1,1,1,1,1
-80,3.414516,0.602269,-0.702114,1,1,1,1,1
-40,3.406706,0.60279,-0.684203,1,1,1,1,1
0,3.391256,0.602688,-0.671449,1,1,1,1,1
