timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.329503,0.467682,0.554811,1,1,1,1,1
-360,3.319778,0.449311,0.546106,1,1,1,1,1
-320,3.316463,0.427479,0.537699,1,1,1,1,1
-280,3.317411,0.410222,0.520668,1,1,1,1,1
-240,3.319989,0.397464,0.49524,1,1,1,1,1
-200,3.325947,0.386637,0.470126,1,1,1,1,1
-160,3.330442,0.377339,0.447734,1,1,1,1,1
-120,3.335591,0.36939,0.428833,1,1,1,1,1
-80,3.340038,0.364232,0.411773,1,1,1,1,1
-40,3.344807,0.360394,0.394553,1,1,1,1,1
0,3.348783,0.357487,0.377048,1,1,1,1,1
