timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.792871,-0.713152,-0.599284,1,1,1,1,1
-360,2.788136,-0.701755,-0.587234,1,1,1,1,1
-320,2.783657,-0.690103,-0.575241,1,1,1,1,1
-280,2.780025,-0.67832,-0.563032,1,1,1,1,1
-240,2.776796,-0.666564,-0.550971,1,1,1,1,1
-200,2.770779,-0.655901,-0.539028,1,1,1,1,1
-160,2.764087,-0.644388,-0.527549,1,1,1,1,1
-120,2.756811,-0.632927,-0.515875,1,1,1,1,1
-80,2.749649,-0.620362,-0.504172,1,1,1,1,1
-40,2.74212,-0.608193,-0.491705,1,1,1,1,1
0,2.734219,-0.595161,-0.479298,1,1,1,1,1
