timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.531707,-0.658691,0.604256,1,1,1,1,1
-360,3.534454,-0.632432,0.604081,1,1,1,1,1
-320,3.534379,-0.604838,0.604302,1,1,1,1,1
-280,3.535082,-0.576664,0.601195,1,1,1,1,1
-240,3.53946,-0.547768,0.598117,1,1,1,1,1
-200,3.545252,-0.518674,0.595168,1,1,1,1,1
-160,3.552031,-0.48936,0.592117,1,1,1,1,1
-120,3.561697,-0.460986,0.588259,1,1,1,1,1
-80,3.571777,-0.433228,0.584496,1,1,1,1,1
-40,3.581953,-0.406272,0.580925,1,1,1,1,1
0,3.589982,-0.378754,0.578866,1,1,1,1,1
