timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.831839,0.603485,0.25303,0,1,1,1,1
-360,1.87388,0.615001,0.245278,0,1,1,1,1
-320,1.92146,0.626173,0.239942,0,1,1,1,1
-280,1.973716,0.632729,0.232807,0,1,1,1,1
-240,2.026981,0.637413,0.226126,0,1,1,1,1
-200,2.07902,0.648226,0.217802,0,1,1,1,1
-160,2.131781,0.652684,0.20763,0,1,1,1,1
-120,2.184362,0.658693,0.197197,0,1,1,1,1
-80,2.236896,0.670435,0.194508,0,1,1,1,1
-40,2.290144,0.678609,0.191453,0,1,1,1,1
0,2.343532,0.685077,0.187706,0,1,1,1,1
