timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.249591,1.364497,0.209135,1,1,1,1,1
-360,2.265108,1.326832,0.20455,1,1,1,1,1
-320,2.278856,1.291914,0.20131,1,1,1,1,1
-280,2.292508,1.261176,0.195343,1,1,1,1,1
-240,2.309276,1.234488,0.191421,1,1,1,1,1
-200,2.320295,1.207575,0.191259,1,1,1,1,1
-160,2.32903,1.183941,0.188758,1,1,1,1,1
-120,2.337818,1.164094,0.186987,1,1,1,1,1
-80,2.344919,1.147327,0.187364,1,1,1,1,1
-40,2.354419,1.134541,0.188209,1,1,1,1,1
0,2.363679,1.122766,0.189619,1,1,1,1,1
