timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.436329,0.503668,-1.049348,0,1,1,1,1
-360,4.454507,0.508793,-1.032577,0,1,1,1,1
-320,4.470177,0.51755,-1.018642,0,1,1,1,1
-280,4.483656,0.51903,-1.004437,0,1,1,1,1
-240,4.488706,0.521481,-0.990425,0,1,1,1,1
-200,4.495747,0.524791,-0.97964,0,1,1,1,1
-160,4.5068,0.527431,-0.972141,0,1,1,1,1
-120,4.523657,0.53161,-0.958769,0,1,1,1,1
-80,4.538889,0.535348,-0.939643,0,1,1,1,1
-40,4.554633,0.542519,-0.922295,0,1,1,1,1
0,4.560685,0.530588,-0.911354,0,1,1,1,1
