timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.265548,-0.010001,0.503735,1,1,1,1,1
-360,1.298512,-0.022931,0.500188,1,1,1,1,1
-320,1.332519,-0.037173,0.497256,1,1,1,1,1
-280,1.367928,-0.051685,0.493811,1,1,1,1,1
-240,1.404968,-0.065189,0.487714,1,1,1,1,1
-200,1.444018,-0.078306,0.484126,1,1,1,1,1
-160,1.484724,-0.091676,0.478322,1,1,1,1,1
-120,1.526059,-0.108476,0.474676,1,1,1,1,1
-80,1.568587,-0.126226,0.47102,1,1,1,1,1
-40,1.612193,-0.145292,0.467917,1,1,1,1,1
0,1.659595,-0.158726,0.463146,1,1,1,1,1
