timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.325844,1.452012,1.127037,0,1,1,1,1
-360,3.339992,1.442172,1.121636,0,1,1,1,1
-320,3.353557,1.432646,1.116954,0,1,1,1,1
-280,3.367714,1.422194,1.110736,0,1,1,1,1
-240,3.383845,1.410514,1.104449,0,1,1,1,1
-200,3.39955,1.397376,1.098349,0,1,1,1,1
-160,3.415428,1.385249,1.090687,0,1,1,1,1
-120,3.430293,1.371903,1.082996,0,1,1,1,1
-80,3.438268,1.359237,1.068637,0,1,1,1,1
-40,3.43754,1.348461,1.049811,0,1,1,1,1
0,3.432486,1.337624,1.03068,0,1,1,1,1
