timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,0.924469,-0.323383,0.160195,0,1,1,1,1
-360,0.952501,-0.29964,0.156972,0,1,1,1,1
-320,0.981632,-0.271333,0.155969,0,1,1,1,1
-280,1.013033,-0.239553,0.158348,0,1,1,1,1
-240,1.047632,-0.205175,0.156733,0,1,1,1,1
-200,1.085014,-0.168223,0.154355,0,1,1,1,1
-160,1.122133,-0.129196,0.153584,0,1,1,1,1
-120,1.162217,-0.093236,0.150873,0,1,1,1,1
-80,1.205079,-0.061014,0.145087,0,1,1,1,1
-40,1.251436,-0.033666,0.141257,0,1,1,1,1
0,1.294536,-0.001846,0.13693,0,1,1,1,1
