timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.604439,1.146977,-1.292041,1,1,1,1,1
-360,2.60356,1.149349,-1.283512,1,1,1,1,1
-320,2.602408,1.151377,-1.274549,1,1,1,1,1
-280,2.600083,1.153402,-1.26548,1,1,1,1,1
-240,2.598244,1.154956,-1.256308,1,1,1,1,1
-200,2.596021,1.157325,-1.247421,1,1,1,1,1
-160,2.593351,1.158632,-1.238719,1,1,1,1,1
-120,2.59174,1.15993,-1.230214,1,1,1,1,1
-80,2.590395,1.160704,-1.22191,1,1,1,1,1
-40,2.589316,1.160952,-1.214459,1,1,1,1,1
0,2.588672,1.162086,-1.20744,1,1,1,1,1
