timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.739803,-0.012754,-0.155402,1,1,1,1,1
-360,1.775255,-0.025482,-0.151779,1,1,1,1,1
-320,1.809972,-0.039396,-0.150528,1,1,1,1,1
-280,1.841905,-0.055847,-0.145488,1,1,1,1,1
-240,1.869415,-0.076075,-0.14096,1,1,1,1,1
-200,1.895071,-0.095944,-0.139716,1,1,1,1,1
-160,1.918003,-0.105553,-0.13478,1,1,1,1,1
-120,1.936759,-0.109077,-0.126125,1,1,1,1,1
-80,1.957676,-0.112808,-0.11888,1,1,1,1,1
-40,1.978001,-0.111592,-0.110169,1,1,1,1,1
0,1.996868,-0.11476,-0.102621,1,1,1,1,1
