timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.820492,-0.39415,-0.46741,1,1,1,1,1
-360,1.836081,-0.401296,-0.457544,1,1,1,1,1
-320,1.854368,-0.406954,-0.447951,1,1,1,1,1
-280,1.873469,-0.414549,-0.43647,1,1,1,1,1
-240,1.89276,-0.424398,-0.423669,1,1,1,1,1
-200,1.913423,-0.435405,-0.410898,1,1,1,1,1
-160,1.933933,-0.448442,-0.396722,1,1,1,1,1
-120,1.956199,-0.461291,-0.382696,1,1,1,1,1
-80,1.979293,-0.474876,-0.367756,1,1,1,1,1
-40,2.003683,-0.489712,-0.352826,1,1,1,1,1
0,2.030693,-0.502052,-0.33753,1,1,1,1,1
