timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.939531,-0.971985,-0.28533,0,1,1,1,1
-360,4.901305,-0.96015,-0.266074,0,1,1,1,1
-320,4.859378,-0.944201,-0.247745,0,1,1,1,1
-280,4.819459,-0.929885,-0.217774,0,1,1,1,1
-240,4.77401,-0.915042,-0.193187,0,1,1,1,1
-200,4.733347,-0.890503,-0.168872,0,1,1,1,1
-160,4.706198,-0.856705,-0.13701,0,1,1,1,1
-120,4.682216,-0.823478,-0.102025,0,1,1,1,1
-80,4.660932,-0.787076,-0.068519,0,1,1,1,1
-40,4.637088,-0.753063,-0.034225,0,1,1,1,1
0,4.618142,-0.715942,-3.9e-05,0,1,1,1,1
