timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.496838,-1.544904,-1.440133,1,1,1,1,1
-360,4.488765,-1.538156,-1.432244,1,1,1,1,1
-320,4.480623,-1.530274,-1.423693,1,1,1,1,1
-280,4.471615,-1.522183,-1.414865,1,1,1,1,1
-240,4.461108,-1.513821,-1.405266,1,1,1,1,1
-200,4.45155,-1.505485,-1.396323,1,1,1,1,1
-160,4.443828,-1.499141,-1.389163,1,1,1,1,1
-120,4.437732,-1.493349,-1.383036,1,1,1,1,1
-80,4.4314,-1.488292,-1.377021,1,1,1,1,1
-40,4.423649,-1.48153,-1.369711,1,1,1,1,1
0,4.413058,-1.473237,-1.362439,1,1,1,1,1
