timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.043086,0.240126,0.071639,0,1,1,1,1
-360,1.053917,0.235001,0.069914,0,1,1,1,1
-320,1.065133,0.232545,0.068279,0,1,1,1,1
-280,1.07328,0.2398,0.068818,0,1,1,1,1
-240,1.079314,0.25071,0.068505,0,1,1,1,1
-200,1.087128,0.260902,0.061945,0,1,1,1,1
-160,1.09656,0.27218,0.057736,0,1,1,1,1
-120,1.104373,0.285816,0.049989,0,1,1,1,1
-80,1.114976,0.300213,0.042575,0,1,1,1,1
-40,1.126101,0.310752,0.036431,0,1,1,1,1
0,1.131962,0.319154,0.031784,0,1,1,1,1
