timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.575891,0.21772,1.119899,0,1,1,1,1
-360,2.581477,0.205781,1.09014,0,1,1,1,1
-320,2.582565,0.191717,1.060829,0,1,1,1,1
-280,2.592087,0.178694,1.034364,0,1,1,1,1
-240,2.601753,0.176551,1.004147,0,1,1,1,1
-200,2.612227,0.178809,0.974145,0,1,1,1,1
-160,2.625131,0.177764,0.945187,0,1,1,1,1
-120,2.633081,0.170902,0.916718,0,1,1,1,1
-80,2.639027,0.16242,0.890471,0,1,1,1,1
-40,2.649302,0.155504,0.867917,0,1,1,1,1
0,2.657284,0.146674,0.845333,0,1,1,1,1
