timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.103826,-1.600061,1.949745,0,1,1,1,1
-360,4.107136,-1.597714,1.941893,0,1,1,1,1
-320,4.108183,-1.597152,1.933123,0,1,1,1,1
-280,4.111778,-1.598066,1.923386,0,1,1,1,1
-240,4.113746,-1.595121,1.912567,0,1,1,1,1
-200,4.113208,-1.594395,1.901235,0,1,1,1,1
-160,4.114354,-1.594903,1.888816,0,1,1,1,1
-120,4.113193,-1.590334,1.877459,0,1,1,1,1
-80,4.114813,-1.586789,1.866572,0,1,1,1,1
-40,4.114696,-1.586474,1.855094,0,1,1,1,1
0,4.121197,-1.586484,1.844044,0,1,1,1,1
