timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,5.087896,-0.393731,-0.892489,1,1,1,1,1
-360,5.080341,-0.383923,-0.869546,1,1,1,1,1
-320,5.071689,-0.372335,-0.848216,1,1,1,1,1
-280,5.064516,-0.358145,-0.827963,1,1,1,1,1
-240,5.05455,-0.34394,-0.804906,1,1,1,1,1
-200,5.042579,-0.326015,-0.779287,1,1,1,1,1
-160,5.028834,-0.312292,-0.75115,1,1,1,1,1
-120,5.016427,-0.294821,-0.723459,1,1,1,1,1
-80,5.005435,-0.281776,-0.693009,1,1,1,1,1
-40,4.992694,-0.269319,-0.663014,1,1,1,1,1
0,4.978318,-0.257746,-0.633622,1,1,1,1,1
