timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.104891,0.049039,-0.962553,1,1,1,1,1
-360,2.09754,0.045775,-0.98403,1,1,1,1,1
-320,2.085565,0.037321,-0.960621,1,1,1,1,1
-280,2.080155,0.029508,-0.938489,1,1,1,1,1
-240,2.074434,0.023611,-0.920227,1,1,1,1,1
-200,2.068964,0.019449,-0.9051,1,1,1,1,1
-160,2.06373,0.016959,-0.892962,1,1,1,1,1
-120,2.058601,0.015154,-0.883579,1,1,1,1,1
-80,2.053981,0.014573,-0.875818,1,1,1,1,1
-40,2.050567,0.011954,-0.867677,1,1,1,1,1
0,2.049366,0.007247,-0.85838,1,1,1,1,1
