timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.154195,-0.394878,0.315103,1,1,1,1,1
-360,1.190764,-0.411658,0.309282,1,1,1,1,1
-320,1.231621,-0.42803,0.302591,1,1,1,1,1
-280,1.279271,-0.43329,0.297138,1,1,1,1,1
-240,1.329852,-0.436667,0.292951,1,1,1,1,1
-200,1.382969,-0.44146,0.28895,1,1,1,1,1
-160,1.435421,-0.449404,0.279592,1,1,1,1,1
-120,1.488765,-0.454926,0.273882,1,1,1,1,1
-80,1.542381,-0.456263,0.268577,1,1,1,1,1
-40,1.59325,-0.472722,0.26313,1,1,1,1,1
0,1.643581,-0.490054,0.254936,1,1,1,1,1
