timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,6.164238,0.819608,0.709298,0,1,1,1,1
-360,6.154287,0.79469,0.704279,0,1,1,1,1
-320,6.158159,0.773868,0.686312,0,1,1,1,1
-280,6.164054,0.75403,0.667416,0,1,1,1,1
-240,6.171674,0.736265,0.646802,0,1,1,1,1
-200,6.180521,0.719107,0.626702,0,1,1,1,1
-160,6.189974,0.702084,0.607625,0,1,1,1,1
-120,6.196945,0.684375,0.588603,0,1,1,1,1
-80,6.202221,0.668428,0.571866,0,1,1,1,1
-40,6.209803,0.656923,0.556764,0,1,1,1,1
0,6.215496,0.642347,0.544055,0,1,1,1,1
