timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.718073,0.077999,-0.758166,0,1,1,1,1
-360,2.723386,0.089836,-0.735748,0,1,1,1,1
-320,2.729659,0.10095,-0.714868,0,1,1,1,1
-280,2.735153,0.110333,-0.697655,0,1,1,1,1
-240,2.739668,0.117366,-0.684167,0,1,1,1,1
-200,2.743461,0.122142,-0.674622,0,1,1,1,1
-160,2.746845,0.126455,-0.667775,0,1,1,1,1
-120,2.749383,0.130905,-0.660792,0,1,1,1,1
-80,2.752386,0.134959,-0.653753,0,1,1,1,1
-40,2.755616,0.138742,-0.646652,0,1,1,1,1
0,2.760096,0.142569,-0.640096,0,1,1,1,1
