timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.633861,-1.439932,0.734348,1,1,1,1,1
-360,4.616669,-1.428074,0.7268,1,1,1,1,1
-320,4.603806,-1.4062,0.722266,1,1,1,1,1
-280,4.58524,-1.383674,0.722194,1,1,1,1,1
-240,4.561743,-1.366161,0.710789,1,1,1,1,1
-200,4.539436,-1.343393,0.697105,1,1,1,1,1
-160,4.515907,-1.322967,0.684021,1,1,1,1,1
-120,4.493108,-1.302955,0.672226,1,1,1,1,1
-80,4.472498,-1.284409,0.662619,1,1,1,1,1
-40,4.454971,-1.269969,0.655622,1,1,1,1,1
0,4.442683,-1.257432,0.648949,1,1,1,1,1
