timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.074451,-0.642072,0.325055,1,1,1,1,1
-360,1.076426,-0.631513,0.32037,1,1,1,1,1
-320,1.078682,-0.618691,0.314453,1,1,1,1,1
-280,1.081426,-0.604006,0.306743,1,1,1,1,1
-240,1.086366,-0.587452,0.298513,1,1,1,1,1
-200,1.092348,-0.569053,0.289673,1,1,1,1,1
-160,1.09892,-0.548344,0.281178,1,1,1,1,1
-120,1.105769,-0.525065,0.273591,1,1,1,1,1
-80,1.114245,-0.502113,0.265443,1,1,1,1,1
-40,1.121637,-0.478593,0.255863,1,1,1,1,1
0,1.130378,-0.453227,0.24786,1,1,1,1,1
