timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.810055,-0.680162,0.363344,1,1,1,1,1
-360,1.814507,-0.650475,0.361596,1,1,1,1,1
-320,1.82067,-0.621065,0.357456,1,1,1,1,1
-280,1.827703,-0.594274,0.354462,1,1,1,1,1
-240,1.832903,-0.569203,0.351688,1,1,1,1,1
-200,1.83663,-0.547015,0.345237,1,1,1,1,1
-160,1.836434,-0.526428,0.339207,1,1,1,1,1
-120,1.831947,-0.506412,0.333963,1,1,1,1,1
-80,1.829899,-0.4877,0.325905,1,1,1,1,1
-40,1.828396,-0.470099,0.318517,1,1,1,1,1
0,1.826745,-0.453607,0.311786,1,1,1,1,1
